replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
70,2500,5,bounded,seqmar,0.15,cc,0.15501421044124078,0.007581482506878409,0.14015477777833865,0.1698736431041429,1
70,2500,5,bounded,seqmar,0.15,seq,0.1528733051061307,0.007456112354434214,0.1382595934267555,0.1674870167855059,1
71,2500,5,bounded,seqmar,0.15,full,0.1453498235259444,0.006602016598061585,0.13241010876840803,0.15828953828348075,1
71,2500,5,bounded,seqmar,0.15,cc,0.15571353697791737,0.008550210425646134,0.13895543248341208,0.17247164147242267,1
71,2500,5,bounded,seqmar,0.15,seq,0.1513395257138029,0.010152794959897302,0.1314404132499844,0.17123863817762142,1
72,2500,5,bounded,seqmar,0.15,full,0.14626793669406496,0.006744883260805467,0.13304820842295917,0.15948766496517075,1
72,2500,5,bounded,seqmar,0.15,cc,0.16142537954277633,0.008105823307889063,0.14553825779426843,0.17731250129128423,1
72,2500,5,bounded,seqmar,0.15,seq,0.15964467033829322,0.00912970711220856,0.14175077320896526,0.17753856746762117,1
73,2500,5,bounded,seqmar,0.15,full,0.14961108281001415,0.0066879813445209725,0.13650288024547727,0.16271928537455102,1
73,2500,5,bounded,seqmar,0.15,cc,0.1570473256603757,0.008992163749897692,0.13942300856748957,0.1746716427532618,1
73,2500,5,bounded,seqmar,0.15,seq,0.1480870169073195,0.00917832223811528,0.1300978358821105,0.16607619793252854,1
74,2500,5,bounded,seqmar,0.15,full,0.14265814372284322,0.006772071311800834,0.12938512785097667,0.15593115959470977,1
74,2500,5,bounded,seqmar,0.15,cc,0.1406154812665018,0.009215705979703274,0.12255302945417297,0.15867793307883063,1
74,2500,5,bounded,seqmar,0.15,seq,0.14503373686378263,0.009278134139386022,0.1268489281068545,0.16321854562071075,1
75,2500,5,bounded,seqmar,0.15,full,0.14759855964092594,0.006621806182648377,0.13462005801033047,0.1605770612715214,1
75,2500,5,bounded,seqmar,0.15,cc,0.15029539357943641,0.008425134063571382,0.13378243424991493,0.1668083529089579,1
75,2500,5,bounded,seqmar,0.15,seq,0.15591766330987816,0.009724880248693417,0.13685724826847415,0.17497807835128218,1
